,1
367,14.560509099999999
368,20.5524168
369,19.3983957
370,16.968508899999996
371,17.9196233
372,19.5273039
373,12.9801605
374,16.337970000000002
375,15.5894092
376,15.550332699999998
377,20.1667461
378,18.2691701
379,17.2298767
380,13.2002531
381,10.7782899
382,19.380810399999998
383,21.401148499999998
384,15.993690099999998
385,16.6122977
386,17.0418726
387,15.074725599999999
388,15.548466199999998
389,18.9047366
390,19.9577169
391,24.3448662
392,18.355121
393,15.446899100000001
394,17.9576879
395,17.6832187
396,20.8067704
397,19.6828902
398,13.8470396
399,18.534731
400,18.9427177
401,22.400019399999998
402,16.3926383
403,16.8728765
404,20.50156
405,18.9328141
406,15.312668599999999
407,18.9514464
408,21.026562600000002
409,18.033540300000002
410,18.7754967
411,18.5298634
412,20.68454
413,18.6330509
414,20.948176699999998
415,19.1462134
416,20.621422199999998
417,18.2907173
418,21.224089399999997
419,15.3082315
420,20.2500569
421,15.6466325
422,14.974827800000002
423,21.1145152
424,17.2303662
425,18.1834595
426,13.528913199999998
427,19.874907699999998
428,15.1929628
429,15.2088047
430,16.2240358
431,18.8755675
432,17.144600600000004
433,17.440798100000002
434,15.4982359
435,20.871832
436,18.652798999999998
437,13.9342904
438,15.1461949
439,17.1046445
440,20.845894100000002
441,21.1489946
442,20.115775399999997
443,19.5769353
444,19.3081755
445,21.154930800000002
446,12.3709094
447,18.323154199999998
448,15.6284995
449,16.726547699999998
450,19.903904100000002
451,21.5540036
452,18.310606399999998
453,22.2819327
454,20.3739491
455,12.7408719
456,19.373117
457,19.290382100000002
458,17.688126800000003
459,18.163238
460,20.7745772
461,18.0200266
462,12.7642691
463,18.7229601
464,16.176316099999998
465,22.152008600000002
466,17.825736300000003
467,17.6985043
468,13.332496599999999
469,15.502464300000002
470,20.3854258
471,13.613486199999999
472,20.379673
473,18.2357431
474,14.506751800000002
475,18.216021100000003
476,19.6778936
477,19.262224300000003
478,21.3947185
479,17.817374700000002
480,17.468754699999998
481,20.409356
482,19.219840100000003
483,19.5065414
484,14.6845434
485,18.140661899999998
486,16.3832315
487,18.0020996
488,20.9614934
489,12.5196933
490,16.030826
491,16.690159400000002
492,17.468556699999997
493,19.6873718
494,12.4172047
495,14.527854399999999
496,18.4286794
497,15.530650099999999
498,13.2901061
499,19.480888399999998
500,21.2047895
501,21.855561899999998
502,17.9052116
503,13.9004486
504,21.6903722
505,13.8724596
506,21.804852399999998
507,15.252277
508,15.6759511
509,15.078849300000002
510,17.4593458
511,15.1924203
512,18.484198199999998
513,20.578096399999996
514,20.556593
515,13.0537505
516,18.5349534
517,21.4059189
518,20.1294444
519,20.3994706
520,18.3974935
521,13.3298905
522,21.3728282
523,20.4677662
524,17.341047399999997
525,21.7502953
526,18.8839242
527,20.697479100000002
528,20.155159899999997
529,22.3553855
530,22.6674958
531,17.018564
532,15.4743334
533,17.3994486
534,16.701154000000002
535,21.650394100000003
536,20.4513515
537,19.2284655
538,21.4407134
539,19.463328
540,17.6997692
541,15.9549255
542,21.0679878
543,21.001527600000003
544,14.503917499999998
545,16.9840015
546,15.131539000000002
547,20.1869388
548,18.5011317
549,21.2825492
550,11.793340400000002
551,18.017893
552,19.166519
553,15.870355499999999
554,21.539696799999998
555,18.5934718
556,20.1159652
557,15.9368734
558,17.4344172
559,18.0469357
560,20.653085100000002
561,16.132384
562,17.488166399999997
563,21.0564999
564,17.540574300000003
565,21.3987517
566,19.976481699999997
567,14.7892245
568,14.4055981
569,12.6728295
570,16.8173925
571,15.199043900000001
572,18.2733268
573,16.7173519
574,20.3091565
575,20.4182322
576,17.9655049
577,20.3963506
578,15.7556367
579,23.441157399999998
580,20.790419500000002
581,17.819526
582,22.777275399999997
583,20.0318638
584,22.553854
585,20.4194871
586,12.114652900000001
587,18.5029516
588,16.4965098
589,20.921035800000002
590,23.5546327
591,16.1979763
592,21.8350747
593,13.628094599999999
594,14.514880300000002
595,15.042582800000002
596,10.4514183
597,15.3839563
598,22.1763133
599,14.670574900000002
600,16.0294461
601,17.4911321
602,14.792307300000001
603,17.199669600000004
604,17.2502925
605,18.840097699999998
606,20.647327399999998
607,17.8411766
608,16.925469500000002
609,13.870680499999999
610,16.0736401
611,14.147306400000002
612,16.5791632
613,20.009380899999996
614,19.109882
615,20.0929337
616,18.503235
617,18.7064378
618,16.138703699999997
619,23.4116605
620,19.8092002
621,16.3329737
622,17.5143417
623,18.645747399999998
624,14.4065934
625,24.327939
626,23.1876112
627,21.6424079
628,17.3533396
629,24.281805
630,21.638265399999998
631,16.7112005
632,14.906978899999999
633,20.1501344
634,18.525552800000003
635,18.556539
636,14.72534
637,24.102929
638,21.814387699999997
639,21.4210263
640,16.2828683
641,14.5787126
642,16.6949106
643,21.889006600000002
644,16.283825
645,21.091604699999998
646,17.4131447
647,19.9284588
648,17.1107317
649,13.9053922
650,20.2771799
651,15.9841555
652,18.909427899999997
653,15.947509699999998
654,22.896575199999997
655,18.472235100000002
656,21.9250768
657,18.3181467
658,18.0226187
659,18.458327399999998
660,19.874591600000002
661,20.795307100000002
662,16.7964296
663,17.4760043
664,16.6863815
665,13.8461309
666,18.449409
667,18.4305944
668,17.901574399999998
669,16.745333300000002
670,17.3583736
671,24.4925676
672,21.303161
673,18.640778899999997
674,18.204415
675,15.3079316
676,22.812909
677,21.040362100000003
678,20.1125215
679,19.5445574
680,20.1873669
681,18.8802488
682,13.7238514
683,17.2271319
684,16.0950226
685,17.342248899999998
686,16.955272100000002
687,22.8810467
688,22.305737899999997
689,18.8724055
690,17.861815300000004
691,20.073561399999996
692,20.8124128
693,22.2138414
694,21.9441508
695,17.267294500000002
696,19.389186300000002
697,20.9272657
698,20.9080992
699,18.087772
700,21.491651
701,17.8664922
702,19.3399051
703,19.5736438
704,14.731303200000001
705,22.4909763
706,21.3925484
707,15.2941764
708,16.0688875
709,18.5624928
710,18.050423499999997
711,18.5483966
712,21.2394039
713,20.578336
714,16.4676422
715,15.3416354
716,17.7360456
717,18.2927099
718,18.317602700000002
719,20.6474288
720,18.5559945
721,19.5000008
722,16.6091842
723,17.8871468
724,17.0229154
725,20.5183677
726,18.1909137
727,20.459341100000003
728,16.8943277
729,18.464005899999997
730,17.165551899999997
731,21.3624511
732,26.0096475
733,14.7815647
734,19.991742600000002
735,22.080576
736,19.134556200000002
737,17.5410685
738,20.8986418
739,18.031961600000002
740,20.464300199999997
741,16.0944419
742,17.415362899999998
743,18.6932751
744,19.0142897
745,19.8345625
746,21.233679300000002
747,15.629897
748,19.2684558
749,20.797218
750,15.8020238
751,16.386815
752,17.8293062
753,19.1362845
754,23.0845788
755,17.708316399999998
756,17.7476841
757,18.6932032
758,20.684055899999997
759,17.750571700000002
760,18.6365362
761,19.9172674
762,13.9959872
763,17.733115899999998
764,22.959218
765,18.5180659
766,17.836805399999996
767,16.8317584
768,17.3894353
769,17.496923199999998
770,20.5894046
771,17.826542800000002
772,20.269858399999997
773,18.007277399999996
774,19.1483062
775,17.3946031
776,23.0996653
777,15.463095499999998
778,18.1649116
779,17.8011852
780,29.4422234
781,20.1577353
782,18.741799
783,22.104917899999997
784,15.7094772
785,14.8839614
786,15.6486837
787,20.8050988
788,18.916737
789,17.7472255
790,16.962885500000002
791,18.0998892
792,18.8352174
793,17.4082799
794,14.780873499999998
795,18.741491699999997
796,18.3146994
797,13.361884699999997
798,21.499983800000003
799,16.092957600000002
800,16.6175009
801,18.301779999999997
802,18.2814217
803,16.9166039
804,18.7527391
805,14.7101105
806,15.407168599999999
807,17.1353154
808,15.1121883
809,15.116794400000002
810,16.0856073
811,13.802613000000001
812,12.7649802
813,18.5595064
814,19.816374300000003
815,17.9698926
816,18.439212100000002
817,17.4435464
818,16.6589508
819,18.202301199999997
820,16.338860999999998
821,19.739382199999998
822,13.324071700000001
823,19.9874458
824,17.816449600000002
825,22.4658439
826,17.955054699999998
827,21.4547742
828,20.216390399999998
829,12.900229300000001
830,21.2639908
831,17.9785237
832,16.2722567
833,18.077169100000003
834,16.6140198
835,18.4730603
836,22.178209
837,23.489109600000003
838,16.9667389
839,21.7538707
840,21.2845539
841,22.2381538
842,17.909762
843,16.9977103
844,16.864849
845,19.5622913
846,19.261874399999996
847,17.7734685
848,20.6244617
849,22.5504995
850,20.048353600000002
851,21.1251988
852,18.4266651
853,19.382369600000004
854,19.149162
855,18.3328267
856,20.229983899999997
857,18.815453299999998
858,19.083038300000002
859,21.802759899999998
860,19.362466199999997
861,18.8650044
862,21.200867600000002
863,13.460321900000002
864,21.6099727
865,19.5868341
866,18.7463863
867,19.753315
868,21.9403524
869,18.746722100000003
870,19.598149600000003
871,17.7965065
872,21.4422998
873,21.2888921
874,21.538058499999998
875,17.765699899999998
876,18.8370108
877,19.8810367
878,17.2642967
879,18.0090234
880,20.114660600000004
881,16.8355426
882,14.7557481
883,18.0827625
884,19.1916142
885,21.5443521
886,19.4508865
887,16.8303234
888,16.253428
889,18.0229163
890,14.322440099999998
891,17.320459
892,22.843913399999998
893,21.916231
894,19.8232152
895,15.437428400000002
896,18.8281008
897,19.9487403
898,16.385368099999997
899,18.075070899999996
900,17.8062051
901,18.109447699999997
902,20.829774800000003
903,18.484376899999997
904,17.6297283
905,19.0030295
906,13.0577946
907,18.560241100000002
908,18.8395283
909,19.4409155
910,19.047376999999997
911,18.6419611
912,14.4566465
913,17.899665399999996
914,14.960929199999999
915,18.166901100000004
916,16.509026199999997
917,13.9964065
918,14.485805
919,17.3834087
920,15.576980599999999
921,20.3715647
922,18.8152927
923,19.0726427
924,16.5270761
925,21.660563399999997
926,14.8903395
927,14.43131
928,19.2856159
929,17.5402786
930,16.3528985
931,16.5567556
932,20.4791285
933,16.2252546
934,18.3657264
935,16.915658800000003
936,17.8251039
937,18.4461414
938,19.6648884
939,20.550535399999998
940,19.7879577
941,18.226754
942,18.9728879
943,16.4687896
944,16.0613063
945,17.268765300000002
946,14.320666500000002
947,12.920203
948,26.954376899999996
949,20.9087034
950,17.427533899999997
951,20.092972500000002
952,20.432012300000004
953,17.4670706
954,17.165522699999997
955,20.084091
956,19.039760100000002
957,20.476125500000002
958,19.5648255
959,15.6735035
960,11.9530209
961,16.1336073
962,21.141875100000004
963,22.075878600000003
964,21.0890591
965,19.0912188
966,21.1693773
967,15.139973000000001
968,17.6949365
969,21.0158932
970,17.015590399999997
971,17.639439199999998
972,17.9003065
973,15.627015300000002
974,22.889919600000002
975,20.835995999999998
976,20.7418284
977,18.7656353
978,19.862575
979,18.466033300000003
980,17.7342161
981,18.1573613
982,19.7480546
983,18.14499
984,19.961625100000003
985,22.951560600000004
986,19.770637699999998
987,19.0654297
988,25.207657100000002
989,20.1782188
990,19.6608549
991,16.586494000000002
992,19.4364558
993,21.8072767
994,18.5512357
995,18.9438367
996,18.2341759
997,14.3120973
998,19.8421218
999,17.550114800000003
1000,16.602740400000002
1001,25.0847187
1002,16.952624399999998
1003,15.432109
1004,12.106966900000002
1005,16.8665429
1006,12.0660614
1007,15.599692999999998
1008,20.2949739
1009,14.8313221
1010,18.673529100000003
1011,15.5601335
1012,14.8935155
1013,16.4926186
1014,19.524848300000002
1015,21.826675299999998
1016,23.9299195
1017,21.6308061
1018,20.936408800000002
1019,19.5390375
1020,16.1458354
1021,15.650763399999999
1022,21.5704308
1023,16.7536869
1024,16.570476199999998
1025,12.391916400000001
1026,14.049115900000002
1027,16.494992800000002
1028,14.554126
1029,17.807849700000002
1030,17.9321672
1031,20.8761508
1032,14.283934400000001
1033,14.908988800000001
1034,15.2373557
1035,16.2009228
1036,16.0723675
1037,13.0346285
1038,17.8008642
1039,15.1421794
1040,14.7102676
1041,20.4498643
1042,14.440374100000001
1043,20.8804048
1044,19.819368
1045,16.9037657
1046,13.843675
1047,11.7038144
1048,18.737637399999997
1049,18.1282104
1050,17.9291398
1051,18.5052439
1052,18.151145899999996
1053,18.540613
1054,16.2845474
1055,19.1249967
1056,15.6815236
1057,19.9100522
1058,18.191657100000004
1059,16.2796124
1060,13.832744199999999
1061,16.095469899999998
1062,14.9558633
1063,14.480287400000002
1064,18.568733399999996
1065,15.1764992
1066,19.495634699999997
1067,14.887265900000001
1068,18.963720199999997
1069,13.5500721
1070,17.113788600000003
1071,15.6612245
1072,19.2592855
1073,14.277989199999999
1074,20.1146013
1075,18.8602982
1076,23.6583649
1077,17.122301500000003
1078,20.2879593
1079,16.7670848
1080,20.923318
1081,20.1573926
1082,22.2577152
1083,26.5871946
1084,21.940378
1085,16.661437799999998
1086,20.4553658
1087,18.9633065
1088,18.641859600000004
1089,19.6233169
1090,19.548213600000004
1091,22.083712
1092,15.7992266
1093,20.8049671
1094,18.4611535
1095,17.6404164
1096,17.7319732
1097,16.579684099999998
1098,19.553558300000002
1099,18.8854715
1100,23.0040608
1101,20.731970800000003
1102,19.5444622
1103,19.2854011
1104,20.555040100000003
1105,18.8243288
1106,16.9562931
1107,19.7705162
1108,18.140863500000002
1109,19.098795300000003
1110,18.904735600000002
1111,16.1098329
1112,16.7767706
1113,17.8293263
1114,19.157829800000002
1115,17.5708587
1116,15.025014
1117,16.224387699999998
1118,18.9506502
1119,18.402381899999998
1120,18.000370899999997
1121,18.8253478
1122,21.504715
1123,17.9707283
1124,20.6832942
1125,22.6966566
1126,20.983051100000004
1127,19.8211314
1128,18.4008245
1129,18.5596576
1130,19.323705800000003
1131,19.5920152
1132,17.663859
1133,18.636779500000003
1134,18.305660800000002
1135,17.686543
1136,17.4497218
1137,20.8236126
1138,20.412353
1139,16.655284400000003
1140,20.6483506
1141,17.5404687
1142,12.2744265
1143,18.8552093
1144,18.372938199999997
1145,17.5967995
1146,18.346705899999996
1147,20.8411885
1148,21.673014300000002
1149,15.2398983
1150,15.631546400000001
1151,15.2192245
1152,18.566906699999997
1153,21.7976785
1154,19.2040264
1155,18.024831699999996
1156,18.764549399999996
1157,21.1205581
1158,20.7999343
1159,16.813810999999998
1160,19.125580300000003
1161,19.5084345
1162,17.4535182
1163,17.4564117
1164,18.4798109
1165,16.8842218
1166,19.699417
1167,18.2165141
1168,20.823839000000003
1169,20.8581753
1170,18.903505
1171,18.713361300000003
1172,15.9031723
1173,17.7697647
1174,24.985485399999998
1175,19.5892159
1176,21.198485
1177,19.3549826
1178,19.1232061
1179,13.774528699999998
1180,16.0304393
1181,16.807439600000002
1182,15.1369175
1183,13.8579907
1184,21.090285
1185,18.7607625
1186,21.832386
1187,14.8347359
1188,20.8307638
1189,15.222842800000002
1190,21.3646669
1191,15.279704999999998
1192,13.1142036
1193,20.383449399999996
1194,17.9569081
1195,16.4273542
1196,12.119641699999999
1197,18.6933917
1198,20.8558415
1199,15.8661585
1200,18.2616906
1201,18.364747100000002
1202,15.5397203
1203,17.988232999999997
1204,15.2108456
1205,18.640376899999996
1206,14.274896100000001
1207,16.5150864
1208,20.2956275
1209,20.305587699999997
1210,17.8569639
1211,17.479448
1212,19.1018168
1213,19.4237281
1214,20.852706299999998
1215,18.8097009
1216,16.0762867
1217,17.5183552
1218,14.722060899999999
1219,19.2709412
1220,18.621561800000002
1221,20.8732691
1222,19.096949
1223,17.2367503
1224,19.4090302
1225,17.417302199999998
1226,21.6325535
1227,18.145160100000002
1228,16.2077679
1229,17.9719062
1230,20.613461899999997
1231,19.870942000000003
1232,19.116125699999998
1233,18.714783899999997
1234,18.004367499999997
1235,14.846375
1236,21.2530691
1237,18.250966000000002
1238,18.717146300000003
1239,18.4679184
1240,20.2761154
1241,22.1898148
1242,17.296516399999998
1243,20.5233415
1244,23.1824948
1245,21.1043831
1246,18.7629207
1247,16.857614899999998
1248,20.7709383
1249,15.986956099999999
1250,18.673951300000002
1251,17.2734737
1252,21.366437899999998
1253,15.8637473
1254,16.6078581
1255,19.1793935
1256,18.0347442
1257,14.8259571
1258,19.623721
1259,16.0865609
1260,18.675210600000003
1261,18.9364743
1262,18.664913000000002
1263,19.5932353
1264,21.844835800000002
1265,22.346227
1266,18.9293441
1267,22.0005868
1268,24.3292448
1269,18.7098812
1270,19.9041449
1271,18.219227899999996
1272,20.105314
1273,21.4897544
1274,20.638386399999998
1275,15.1153158
1276,20.3906543
1277,15.9426335
1278,17.9343555
1279,21.1372482
1280,15.670991599999999
1281,21.127045300000002
1282,21.0608051
1283,18.185594299999998
1284,23.704604
1285,17.3855741
1286,16.2960215
1287,18.237244699999998
1288,20.9099431
1289,20.3219771
1290,23.430437899999998
1291,19.218737899999997
1292,14.9332742
1293,18.1872002
1294,14.4641066
1295,20.053378100000003
1296,17.3406645
1297,19.0711725
1298,16.8167699
1299,21.1316081
1300,17.452421700000002
1301,18.9525125
1302,17.577125600000002
1303,16.2688843
1304,16.2641361
1305,18.763506200000002
1306,18.9108565
1307,19.5019848
1308,18.941101
1309,18.99306
1310,21.827385500000002
1311,21.335766
1312,22.1912602
1313,18.536674800000004
1314,20.7289197
1315,14.7463182
1316,17.810588600000003
1317,19.937259100000002
1318,12.6377262
1319,21.5757725
1320,17.254038199999997
1321,19.4405867
1322,19.4910971
1323,20.8735746
1324,17.232322
1325,17.901243899999997
1326,15.6503122
1327,19.5131307
1328,21.4016828
1329,16.893006
1330,20.902972100000003
1331,15.638561
1332,19.087312
1333,21.0906198
1334,16.4248553
1335,18.3105818
1336,17.2058982
1337,19.760527
1338,21.0718721
1339,17.6747312
1340,20.3306967
1341,19.230134600000003
1342,13.94997
1343,20.1042118
1344,21.5394272
1345,19.5833764
1346,21.7895325
1347,19.090004500000003
1348,17.6929874
1349,18.1020145
1350,20.1730677
1351,21.4822787
1352,20.3273663
1353,21.9398064
1354,16.8743458
1355,19.235971399999997
1356,20.3599908
1357,18.7256245
1358,21.203698499999998
1359,22.249160699999997
1360,20.2320236
1361,17.897675600000003
1362,19.813707100000002
1363,21.796228
1364,17.523352300000003
1365,17.886722100000004
1366,18.8033915
1367,18.5794557
1368,15.8767165
1369,14.979555
1370,15.845398699999999
1371,20.622715799999998
1372,23.8276622
1373,20.3360753
1374,18.8324325
1375,19.2023021
1376,18.7494837
1377,18.445809
1378,17.4016646
1379,15.7372517
1380,18.331338600000002
1381,20.203020499999997
1382,20.4123965
1383,15.3367625
1384,20.5275212
1385,17.331404
1386,20.0480429
1387,17.6321201
1388,18.768676
1389,17.302089000000002
1390,22.6436
1391,12.788294800000001
1392,18.206521600000002
1393,20.6094832
1394,13.7890617
1395,17.7884305
1396,24.2412155
1397,18.412562
1398,21.873465399999997
1399,19.4930635
1400,17.9717262
1401,17.4409743
1402,19.371312699999997
1403,21.291334399999997
1404,18.191841500000002
1405,21.8178342
1406,18.8326054
1407,18.0936616
1408,18.095162
1409,20.2997604
1410,17.9817638
1411,20.9398576
1412,20.3189278
1413,22.93271
1414,16.281962
1415,21.8412348
1416,18.3819646
1417,17.9037681
1418,19.1062538
1419,16.7727323
1420,19.454968700000002
1421,20.9709827
1422,22.8158536
1423,17.7854393
1424,21.738851999999998
1425,16.6439767
1426,16.1287093
1427,16.8141972
1428,13.900725199999998
1429,14.542748699999999
1430,21.1678353
1431,15.1529336
1432,17.0545687
1433,15.8213104
1434,18.214539000000002
1435,18.706336999999998
1436,15.7627263
1437,21.7151663
1438,19.347228899999998
1439,17.2970649
1440,17.099707000000002
1441,17.5337545
1442,19.8450378
1443,16.5883916
1444,18.6093738
1445,20.205875
1446,15.9666084
1447,16.2125585
1448,18.974439899999997
1449,19.5479391
1450,18.5515326
1451,17.2039353
1452,19.5771767
1453,19.196768600000002
1454,16.185053
1455,18.235507199999997
1456,17.8485853
1457,21.5082725
1458,16.6052964
1459,18.2904777
1460,21.053555499999998
1461,18.4386682
1462,15.531450699999999
1463,19.5174893
1464,17.061621
1465,16.7671388
1466,19.6116867
1467,20.693026899999996
1468,19.711270000000003
1469,21.3824283
1470,19.0985633
1471,21.904976899999998
1472,13.573331099999999
1473,20.0322026
1474,19.8144568
1475,17.367122199999997
1476,18.985805600000003
1477,22.7582484
1478,13.3262307
1479,17.2267655
1480,15.282394400000001
1481,18.450422800000002
1482,17.3543106
1483,14.950564499999999
1484,16.7477651
1485,21.4786733
1486,19.930837
1487,17.7326907
1488,21.1220518
1489,17.7673201
1490,19.4090107
1491,17.385755
1492,18.400698000000002
1493,16.9620295
1494,14.8707157
1495,16.919897199999998
1496,20.4381975
1497,19.4173946
1498,14.9286195
1499,19.962943399999997
1500,17.574294199999997
1501,14.514526199999999
1502,19.8020912
1503,19.341410600000003
1504,20.515345
1505,15.2415079
1506,18.190153600000002
1507,19.0325646
1508,18.151801199999998
1509,17.308088100000003
1510,21.3483867
1511,20.7656686
1512,16.5865923
1513,15.272376699999999
1514,19.6223921
1515,21.120569
1516,16.785028600000004
1517,17.0522802
1518,17.7444266
1519,23.1045848
1520,17.8910628
1521,19.4344759
1522,17.123190100000002
1523,16.9578008
1524,18.7553723
1525,19.815681899999998
1526,15.178789300000002
1527,19.823168799999998
1528,18.993365100000002
1529,16.4788293
1530,19.9260367
1531,19.7208887
1532,15.5948709
1533,19.719021100000003
1534,20.811381
1535,19.935426800000002
1536,18.264256
1537,18.0295207
1538,17.1894168
1539,20.906948999999997
1540,21.0777101
1541,15.2837859
1542,17.3172776
1543,21.6372216
1544,14.652243900000002
1545,16.1778922
1546,18.713661600000002
1547,18.4640497
1548,15.8155923
1549,23.471156699999998
1550,18.014749300000002
1551,15.977789699999999
1552,20.5469145
1553,16.3638604
1554,16.5558701
1555,17.4217016
1556,18.453419
1557,18.6128797
1558,19.3232216
1559,14.632240099999999
1560,16.8521465
1561,17.9613295
1562,17.706017300000003
1563,19.101036999999998
1564,18.4542112
